Date,Open,High,Low,Close,Volume,Change,Daily_Return,Range,Range_Pct,Body_Pct,Close_Direction,Gap_Pct,RV20,ATR14,ATR_Pct,SMA20,SMA50,SMA200,EMA9,EMA21,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,BB_Width_Pct,High20,Low20,Dist_SMA50_Pct,Volume_SMA20,Volume_Ratio
2024-01-30,2032.14,2047.27,2030.39,2036.57,5604.0,4.43,0.2392,16.88,0.8307,0.218,1,0.0212,0.6437,19.0171,0.9338,2030.1695,2031.9124,1965.0718,2027.3965,2029.992,53.903,-1.8352,-1.2458,-0.5894,2054.5557,2030.1695,2005.7833,2.4024,2065.41,2002.71,0.2292,5413.15,1.0353
2024-01-31,2036.83,2054.44,2032.63,2038.31,5477.0,1.48,0.0854,21.81,1.0708,0.0727,1,0.0128,0.6148,18.97,0.9307,2030.027,2032.8756,1965.317,2029.5792,2030.7482,53.0309,-0.8815,-1.173,0.2915,2054.1749,2030.027,2005.8791,2.3791,2061.46,2002.71,0.2673,5420.05,1.0105
2024-02-01,2038.86,2063.81,2031.26,2055.08,5333.0,16.22,0.8227,32.55,1.5965,0.7955,1,0.027,0.6418,19.0071,0.9249,2030.5935,2034.1208,1965.653,2034.6794,2032.9602,51.936,1.2136,-0.6956,1.9092,2056.5601,2030.5935,2004.6269,2.5575,2063.81,2002.71,1.0304,5413.0,0.9852
2024-02-02,2054.87,2056.72,2028.99,2039.09,5531.0,-15.78,-0.7781,27.73,1.3495,0.7679,0,-0.0102,0.6663,20.1479,0.9881,2030.2625,2034.857,1965.9003,2035.5615,2033.5174,45.2449,1.5656,-0.2434,1.809,2055.5784,2030.2625,2004.9466,2.4939,2063.81,2002.71,0.208,5423.3,1.0199
2024-02-05,2039.1,2041.23,2015.57,2024.86,5351.0,-14.24,-0.6979,25.66,1.2584,0.6983,0,0.0005,0.6566,19.8271,0.9792,2030.0965,2035.074,1966.1128,2033.4212,2032.7304,48.9077,0.6884,-0.057,0.7455,2055.5132,2030.0965,2004.6798,2.504,2063.81,2002.71,-0.5019,5427.2,0.986
2024-02-06,2024.87,2038.15,2023.74,2036.03,5571.0,11.16,0.5516,14.41,0.7117,0.5511,1,0.0005,0.6681,18.7543,0.9211,2030.39,2034.9626,1966.2101,2033.943,2033.0304,60.5068,0.8844,0.1313,0.7531,2055.945,2030.39,2004.835,2.5172,2063.81,2002.71,0.0525,5434.85,1.0251
2024-02-07,2035.9,2042.46,2031.17,2035.05,5698.0,-0.85,-0.0481,11.29,0.5545,0.0418,0,-0.0064,0.6641,18.35,0.9017,2030.9425,2034.7776,1966.193,2034.1644,2033.214,54.7708,0.9497,0.2949,0.6547,2056.3934,2030.9425,2005.4916,2.5063,2063.81,2002.71,0.0134,5445.95,1.0463
2024-02-08,2035.06,2038.37,2021.32,2033.7,5574.0,-1.36,-0.0663,17.05,0.8378,0.0668,0,0.0005,0.6627,18.38,0.9038,2031.191,2034.7276,1966.1104,2034.0715,2033.2582,51.6349,0.8823,0.4124,0.4699,2056.648,2031.191,2005.734,2.5066,2063.81,2002.71,-0.0505,5453.55,1.0221
2024-02-09,2034.14,2034.89,2020.91,2024.38,5743.0,-9.76,-0.4583,13.98,0.6873,0.4798,0,0.0216,0.6274,18.5493,0.9163,2029.955,2033.7888,1966.1491,2032.1332,2032.451,51.2647,0.076,0.3451,-0.2691,2054.1184,2029.955,2005.7916,2.3807,2063.81,2002.71,-0.4626,5474.1,1.0491
2024-02-12,2024.7,2026.74,2012.68,2020.1,5637.0,-4.6,-0.2114,14.06,0.6944,0.2272,0,0.0158,0.6232,18.4057,0.9111,2028.222,2033.6032,1966.1421,2029.7266,2031.3282,46.2367,-0.898,0.0965,-0.9945,2049.7193,2028.222,2006.7247,2.1198,2063.81,2002.71,-0.664,5501.05,1.0247
2024-02-13,2020.04,2028.9,1991.29,1992.99,5678.0,-27.05,-1.342,37.61,1.8618,1.3391,0,-0.003,0.6283,19.4471,0.9758,2026.462,2033.0756,1965.9344,2022.3792,2027.8429,42.1985,-3.8135,-0.6855,-3.128,2053.1157,2026.462,1999.8083,2.6306,2063.81,1991.29,-1.9717,5516.3,1.0293
2024-02-14,1992.93,1995.28,1986.16,1992.11,5706.0,-0.82,-0.0442,9.12,0.4576,0.0411,0,-0.003,0.5829,19.3314,0.9704,2025.7545,2032.4114,1965.7442,2016.3254,2024.5945,38.6114,-6.1245,-1.7733,-4.3512,2055.2642,2025.7545,1996.2448,2.9135,2063.81,1986.16,-1.9829,5534.2,1.031
2024-02-15,1992.09,2006.97,1990.62,2004.38,5744.0,12.29,0.6159,16.35,0.8207,0.6169,1,-0.001,0.5675,19.8679,0.9912,2024.8215,2031.9252,1965.6908,2013.9363,2022.7568,44.6551,-6.8865,-2.7959,-4.0906,2055.8342,2024.8215,1993.8088,3.0633,2063.81,1986.16,-1.3556,5545.6,1.0358
2024-02-16,2004.13,2014.79,1996.67,2013.65,5693.0,9.52,0.4625,18.12,0.9041,0.475,1,-0.0125,0.5728,19.7586,0.9812,2024.016,2032.1158,1965.704,2013.8791,2021.9289,43.0656,-6.6655,-3.5699,-3.0957,2055.3241,2024.016,1992.7079,3.0937,2063.81,1986.16,-0.9087,5555.7,1.0247
2024-02-19,2013.3,2022.51,2012.97,2017.94,5265.0,4.64,0.213,9.54,0.4738,0.2305,1,-0.0174,0.5682,19.2343,0.9532,2023.8475,2032.8386,1965.7122,2014.6912,2021.5663,42.8153,-6.0742,-4.0707,-2.0035,2055.2531,2023.8475,1992.4419,3.1035,2063.81,1986.16,-0.7329,5552.1,0.9483
2024-02-20,2017.94,2030.32,2015.17,2023.93,5718.0,5.99,0.2968,15.15,0.7508,0.2968,1,0.0,0.5655,18.7586,0.9268,2023.595,2033.7268,1965.887,2016.539,2021.7812,44.6303,-5.0639,-4.2694,-0.7945,2054.9079,2023.595,1992.2821,3.0948,2063.81,1986.16,-0.4817,5565.1,1.0275
2024-02-21,2024.11,2031.84,2021.52,2025.5,5749.0,1.39,0.0776,10.32,0.5099,0.0687,1,0.0089,0.5359,17.1707,0.8477,2024.212,2033.6938,1966.105,2018.3312,2022.1192,37.54,-4.0894,-4.2334,0.144,2055.1431,2024.212,1993.2809,3.0561,2063.81,1986.16,-0.4029,5578.75,1.0305
2024-02-22,2025.93,2034.11,2020.58,2024.41,5631.0,-1.52,-0.0538,13.53,0.6678,0.075,0,0.0212,0.5309,16.1564,0.7981,2024.4245,2033.4638,1966.4394,2019.547,2022.3275,42.9287,-3.3662,-4.0599,0.6937,2055.2967,2024.4245,1993.5523,3.05,2063.81,1986.16,-0.4452,5585.45,1.0082
2024-02-23,2024.51,2040.84,2016.41,2036.03,5649.0,11.52,0.574,24.43,1.2067,0.569,1,0.0049,0.545,16.0686,0.7892,2025.291,2033.8108,1966.7308,2022.8436,2023.5732,55.5193,-1.8343,-3.6148,1.7805,2056.4581,2025.291,1994.1239,3.0778,2063.81,1986.16,0.1091,5587.15,1.0111
2024-02-26,2032.85,2036.38,2026.01,2031.15,5589.0,-1.7,-0.2397,10.37,0.5101,0.0836,0,-0.1562,0.5294,15.78,0.7769,2025.263,2033.8892,1967.0276,2024.5049,2024.262,47.4289,-1.0025,-3.0924,2.0898,2056.4068,2025.263,1994.1192,3.0755,2063.81,1986.16,-0.1347,5597.05,0.9986
